nameType,acceptedNameUsage,taxonomicStatus,scientificName,canonicalName,taxonRank
scientific,Amyema sanguinea (F.Muell.) Danser,accepted,Amyema sanguinea (F.Muell.) Danser,Amyema sanguinea,Species
scientific,Amyema sanguinea var. pulchra (Ewart) Barlow,accepted,Amyema sanguinea var. pulchra (Ewart) Barlow,Amyema sanguinea var. pulchra,Varietas
autonym,Amyema sanguinea (F.Muell.) Danser var. sanguinea,accepted,Amyema sanguinea (F.Muell.) Danser var. sanguinea,Amyema sanguinea var. sanguinea,Varietas
scientific,Amyema seemeniana (K.Schum.) Danser,accepted,Amyema seemeniana (K.Schum.) Danser,Amyema seemeniana,Species
scientific,Amyema seemeniana subsp. flexuosa Barlow,accepted,Amyema seemeniana subsp. flexuosa Barlow,Amyema seemeniana subsp. flexuosa,Subspecies
phrase name,Amyema sp. Alligator (J.Russell-Smith 5448) NT Herbarium,accepted,Amyema sp. Alligator (J.Russell-Smith 5448) NT Herbarium,Amyema sp. Alligator (J.Russell-Smith 5448),Species
phrase name,Amyema sp. Fortescue (M.E.Trudgen 5358) WA Herbarium,accepted,Amyema sp. Fortescue (M.E.Trudgen 5358) WA Herbarium,Amyema sp. Fortescue (M.E.Trudgen 5358),Species
scientific,Amyema subcapitata Barlow,accepted,Amyema subcapitata Barlow,Amyema subcapitata,Species
scientific,Amyema thalassia Barlow,accepted,Amyema thalassia Barlow,Amyema thalassia,Species
scientific,Amyema tridactyla Barlow,accepted,Amyema tridactyla Barlow,Amyema tridactyla,Species
scientific,Amyema villiflora (Domin) Barlow,accepted,Amyema villiflora (Domin) Barlow,Amyema villiflora,Species
scientific,Amyema villiflora subsp. tomentilla (Blakely) Barlow,accepted,Amyema villiflora subsp. tomentilla (Blakely) Barlow,Amyema villiflora subsp. tomentilla,Subspecies
autonym,Amyema villiflora (Domin) Barlow subsp. villiflora,accepted,Amyema villiflora (Domin) Barlow subsp. villiflora,Amyema villiflora subsp. villiflora,Subspecies
scientific,Amyema whitei (Blakely) Danser,accepted,Amyema whitei (Blakely) Danser,Amyema whitei,Species
scientific,Amylotheca dictyophleba (F.Muell.) Tiegh.,accepted,Amylotheca dictyophleba (F.Muell.) Tiegh.,Amylotheca dictyophleba,Species
scientific,Amylotheca subumbellata Barlow,accepted,Amylotheca subumbellata Barlow,Amylotheca subumbellata,Species
scientific,Atkinsonia ligustrina (A.Cunn. ex Lindl.) F.Muell.,accepted,Atkinsonia ligustrina (A.Cunn. ex Lindl.) F.Muell.,Atkinsonia ligustrina,Species
scientific,Benthamina alyxifolia (F.Muell. ex Benth.) Tiegh.,accepted,Benthamina alyxifolia (F.Muell. ex Benth.) Tiegh.,Benthamina alyxifolia,Species
scientific,Cecarria obtusifolia (Merr.) Barlow,accepted,Cecarria obtusifolia (Merr.) Barlow,Cecarria obtusifolia,Species
scientific,Dactyliophora novae-guineae (F.M.Bailey) Danser,accepted,Dactyliophora novae-guineae (F.M.Bailey) Danser,Dactyliophora novae-guineae,Species
scientific,Decaisnina angustata (Barlow) Barlow,accepted,Decaisnina angustata (Barlow) Barlow,Decaisnina angustata,Species
scientific,Decaisnina biangulata (W.Fitzg.) Barlow,accepted,Decaisnina biangulata (W.Fitzg.) Barlow,Decaisnina biangulata,Species
scientific,Decaisnina brittenii (Blakely) Barlow,accepted,Decaisnina brittenii (Blakely) Barlow,Decaisnina brittenii,Species
autonym,Decaisnina brittenii (Blakely) Barlow subsp. brittenii,accepted,Decaisnina brittenii (Blakely) Barlow subsp. brittenii,Decaisnina brittenii subsp. brittenii,Subspecies
scientific,Decaisnina brittenii subsp. speciosa Barlow,accepted,Decaisnina brittenii subsp. speciosa Barlow,Decaisnina brittenii subsp. speciosa,Subspecies
scientific,Decaisnina congesta Barlow,accepted,Decaisnina congesta Barlow,Decaisnina congesta,Species
scientific,Decaisnina hollrungii (K.Schum.) Barlow,accepted,Decaisnina hollrungii (K.Schum.) Barlow,Decaisnina hollrungii,Species
scientific,Decaisnina signata (F.Muell. ex Benth.) Tiegh.,accepted,Decaisnina signata (F.Muell. ex Benth.) Tiegh.,Decaisnina signata,Species
scientific,Decaisnina signata subsp. cardiophylla (Domin) Barlow,accepted,Decaisnina signata subsp. cardiophylla (Domin) Barlow,Decaisnina signata subsp. cardiophylla,Subspecies
autonym,Decaisnina signata (F.Muell. ex Benth.) Tiegh. subsp. signata,accepted,Decaisnina signata (F.Muell. ex Benth.) Tiegh. subsp. signata,Decaisnina signata subsp. signata,Subspecies
scientific,Decaisnina triflora (Span.) Tiegh.,accepted,Decaisnina triflora (Span.) Tiegh.,Decaisnina triflora,Species
scientific,Dendrophthoe acacioides (A.Cunn. ex Benth.) Tiegh.,accepted,Dendrophthoe acacioides (A.Cunn. ex Benth.) Tiegh.,Dendrophthoe acacioides,Species
autonym,Dendrophthoe acacioides (A.Cunn. ex Benth.) Tiegh. subsp. acacioides,accepted,Dendrophthoe acacioides (A.Cunn. ex Benth.) Tiegh. subsp. acacioides,Dendrophthoe acacioides subsp. acacioides,Subspecies
scientific,Dendrophthoe acacioides subsp. longifolia (Specht) Barlow,accepted,Dendrophthoe acacioides subsp. longifolia (Specht) Barlow,Dendrophthoe acacioides subsp. longifolia,Subspecies
scientific,Dendrophthoe curvata (Blume) Miq.,accepted,Dendrophthoe curvata (Blume) Miq.,Dendrophthoe curvata,Species
scientific,Dendrophthoe glabrescens (Blakely) Barlow,accepted,Dendrophthoe glabrescens (Blakely) Barlow,Dendrophthoe glabrescens,Species
scientific,Dendrophthoe homoplastica (Blakely) Danser,accepted,Dendrophthoe homoplastica (Blakely) Danser,Dendrophthoe homoplastica,Species
scientific,Dendrophthoe odontocalyx (F.Muell. ex Benth.) Tiegh.,accepted,Dendrophthoe odontocalyx (F.Muell. ex Benth.) Tiegh.,Dendrophthoe odontocalyx,Species
scientific,Dendrophthoe vitellina (F.Muell.) Tiegh.,accepted,Dendrophthoe vitellina (F.Muell.) Tiegh.,Dendrophthoe vitellina,Species
scientific,Diplatia furcata Barlow,accepted,Diplatia furcata Barlow,Diplatia furcata,Species
scientific,Diplatia grandibractea (F.Muell.) Tiegh.,accepted,Diplatia grandibractea (F.Muell.) Tiegh.,Diplatia grandibractea,Species
scientific,Diplatia tomentosa Barlow,accepted,Diplatia tomentosa Barlow,Diplatia tomentosa,Species
scientific,Ileostylus micranthus (Hook.f.) Tiegh.,accepted,Ileostylus micranthus (Hook.f.) Tiegh.,Ileostylus micranthus,Species
scientific,Lysiana casuarinae (Miq.) Tiegh.,accepted,Lysiana casuarinae (Miq.) Tiegh.,Lysiana casuarinae,Species
scientific,Lysiana exocarpi (Behr) Tiegh.,accepted,Lysiana exocarpi (Behr) Tiegh.,Lysiana exocarpi,Species
autonym,Lysiana exocarpi (Behr) Tiegh. subsp. exocarpi,accepted,Lysiana exocarpi (Behr) Tiegh. subsp. exocarpi,Lysiana exocarpi subsp. exocarpi,Subspecies
scientific,Lysiana exocarpi subsp. tenuis (Blakely) Barlow,accepted,Lysiana exocarpi subsp. tenuis (Blakely) Barlow,Lysiana exocarpi subsp. tenuis,Subspecies
scientific,Lysiana filifolia Barlow,accepted,Lysiana filifolia Barlow,Lysiana filifolia,Species
scientific,Lysiana linearifolia Tiegh.,accepted,Lysiana linearifolia Tiegh.,Lysiana linearifolia,Species
scientific,Lysiana maritima (Barlow) Barlow,accepted,Lysiana maritima (Barlow) Barlow,Lysiana maritima,Species
scientific,Lysiana murrayi (F.Muell. & Tate) Tiegh.,accepted,Lysiana murrayi (F.Muell. & Tate) Tiegh.,Lysiana murrayi,Species
scientific,Lysiana spathulata (Blakely) Barlow,accepted,Lysiana spathulata (Blakely) Barlow,Lysiana spathulata,Species
scientific,Lysiana spathulata subsp. parvifolia Barlow,accepted,Lysiana spathulata subsp. parvifolia Barlow,Lysiana spathulata subsp. parvifolia,Subspecies
autonym,Lysiana spathulata (Blakely) Barlow subsp. spathulata,accepted,Lysiana spathulata (Blakely) Barlow subsp. spathulata,Lysiana spathulata subsp. spathulata,Subspecies
scientific,Lysiana subfalcata (Hook.) Barlow,accepted,Lysiana subfalcata (Hook.) Barlow,Lysiana subfalcata,Species
scientific,Muellerina bidwillii (Benth.) Barlow,accepted,Muellerina bidwillii (Benth.) Barlow,Muellerina bidwillii,Species
scientific,Muellerina celastroides (Sieber ex Schult. & Schult.f.) Tiegh.,accepted,Muellerina celastroides (Sieber ex Schult. & Schult.f.) Tiegh.,Muellerina celastroides,Species
scientific,Muellerina eucalyptoides (DC.) Barlow,accepted,Muellerina eucalyptoides (DC.) Barlow,Muellerina eucalyptoides,Species
scientific,Muellerina flexialabastra Downey & C.A.Wilson,accepted,Muellerina flexialabastra Downey & C.A.Wilson,Muellerina flexialabastra,Species
scientific,Muellerina myrtifolia (A.Cunn. ex Benth.) Barlow,accepted,Muellerina myrtifolia (A.Cunn. ex Benth.) Barlow,Muellerina myrtifolia,Species
scientific,Nuytsia floribunda (Labill.) R.Br. ex G.Don,accepted,Nuytsia floribunda (Labill.) R.Br. ex G.Don,Nuytsia floribunda,Species
scientific,Anacolosa papuana G.Schellenb.,accepted,Anacolosa papuana G.Schellenb.,Anacolosa papuana,Species
scientific,Olax angulata A.S.George,accepted,Olax angulata A.S.George,Olax angulata,Species
scientific,Olax aphylla R.Br.,accepted,Olax aphylla R.Br.,Olax aphylla,Species
scientific,Olax aurantia A.S.George,accepted,Olax aurantia A.S.George,Olax aurantia,Species
scientific,Olax benthamiana Miq.,accepted,Olax benthamiana Miq.,Olax benthamiana,Species
scientific,Olax imbricata Roxb.,accepted,Olax imbricata Roxb.,Olax imbricata,Species
scientific,Olax obcordata A.S.George,accepted,Olax obcordata A.S.George,Olax obcordata,Species
scientific,Olax pendula L.S.Sm.,accepted,Olax pendula L.S.Sm.,Olax pendula,Species
scientific,Olax phyllanthi (Labill.) R.Br.,accepted,Olax phyllanthi (Labill.) R.Br.,Olax phyllanthi,Species
scientific,Olax retusa Benth.,accepted,Olax retusa Benth.,Olax retusa,Species
scientific,Olax scalariformis A.S.George,accepted,Olax scalariformis A.S.George,Olax scalariformis,Species
scientific,Olax spartea A.S.George,accepted,Olax spartea A.S.George,Olax spartea,Species
scientific,Olax stricta R.Br.,accepted,Olax stricta R.Br.,Olax stricta,Species
scientific,Ximenia americana L.,accepted,Ximenia americana L.,Ximenia americana,Species
scientific,Cansjera leptostachya Benth.,accepted,Cansjera leptostachya Benth.,Cansjera leptostachya,Species
scientific,Opilia amentacea Roxb.,accepted,Opilia amentacea Roxb.,Opilia amentacea,Species
scientific,Anthobolus filifolius R.Br.,accepted,Anthobolus filifolius R.Br.,Anthobolus filifolius,Species
scientific,Anthobolus foveolatus F.Muell.,accepted,Anthobolus foveolatus F.Muell.,Anthobolus foveolatus,Species
scientific,Anthobolus leptomerioides F.Muell.,accepted,Anthobolus leptomerioides F.Muell.,Anthobolus leptomerioides,Species
scientific,Choretrum candollei F.Muell. ex Benth.,accepted,Choretrum candollei F.Muell. ex Benth.,Choretrum candollei,Species
scientific,Choretrum chrysanthum F.Muell.,accepted,Choretrum chrysanthum F.Muell.,Choretrum chrysanthum,Species
scientific,Choretrum glomeratum R.Br.,accepted,Choretrum glomeratum R.Br.,Choretrum glomeratum,Species
scientific,Choretrum lateriflorum R.Br.,accepted,Choretrum lateriflorum R.Br.,Choretrum lateriflorum,Species
scientific,Choretrum pauciflorum A.DC.,accepted,Choretrum pauciflorum A.DC.,Choretrum pauciflorum,Species
scientific,Choretrum pritzelii Diels,accepted,Choretrum pritzelii Diels,Choretrum pritzelii,Species
phrase name,Choretrum sp. Coxs Gap (B.J.Lepschi 4218 & T.R.Lally) Lepschi,accepted,Choretrum sp. Coxs Gap (B.J.Lepschi 4218 & T.R.Lally) Lepschi,Choretrum sp. Coxs Gap (B.J.Lepschi 4218 & T.R.Lally),Species
scientific,Choretrum spicatum F.Muell.,accepted,Choretrum spicatum F.Muell.,Choretrum spicatum,Species
scientific,Choretrum spicatum subsp. continentale Lepschi,accepted,Choretrum spicatum subsp. continentale Lepschi,Choretrum spicatum subsp. continentale,Subspecies
autonym,Choretrum spicatum F.Muell. subsp. spicatum,accepted,Choretrum spicatum F.Muell. subsp. spicatum,Choretrum spicatum subsp. spicatum,Subspecies
scientific,Dendromyza reinwardtiana (Blume ex Korth.) Danser,accepted,Dendromyza reinwardtiana (Blume ex Korth.) Danser,Dendromyza reinwardtiana,Species
scientific,Dendrotrophe varians (Blume) Miq.,accepted,Dendrotrophe varians (Blume) Miq.,Dendrotrophe varians,Species
scientific,Exocarpos aphyllus R.Br.,accepted,Exocarpos aphyllus R.Br.,Exocarpos aphyllus,Species
scientific,Exocarpos cupressiformis Labill.,accepted,Exocarpos cupressiformis Labill.,Exocarpos cupressiformis,Species
scientific,Exocarpos homalocladus C.Moore & F.Muell.,accepted,Exocarpos homalocladus C.Moore & F.Muell.,Exocarpos homalocladus,Species
scientific,Exocarpos humifusus R.Br.,accepted,Exocarpos humifusus R.Br.,Exocarpos humifusus,Species
scientific,Exocarpos latifolius R.Br.,accepted,Exocarpos latifolius R.Br.,Exocarpos latifolius,Species
scientific,Exocarpos nanus Hook.f.,accepted,Exocarpos nanus Hook.f.,Exocarpos nanus,Species
scientific,Exocarpos odoratus (Miq.) A.DC.,accepted,Exocarpos odoratus (Miq.) A.DC.,Exocarpos odoratus,Species
scientific,Exocarpos phyllanthoides Endl.,accepted,Exocarpos phyllanthoides Endl.,Exocarpos phyllanthoides,Species
autonym,Exocarpos phyllanthoides Endl. var. phyllanthoides,accepted,Exocarpos phyllanthoides Endl. var. phyllanthoides,Exocarpos phyllanthoides var. phyllanthoides,Varietas
scientific,Exocarpos sparteus R.Br.,accepted,Exocarpos sparteus R.Br.,Exocarpos sparteus,Species
scientific,Exocarpos strictus R.Br.,accepted,Exocarpos strictus R.Br.,Exocarpos strictus,Species
scientific,Exocarpos syrticola (F.Muell. ex Miq.) Stauffer,accepted,Exocarpos syrticola (F.Muell. ex Miq.) Stauffer,Exocarpos syrticola,Species
scientific,Korthalsella arthroclada Cranfield,accepted,Korthalsella arthroclada Cranfield,Korthalsella arthroclada,Species
scientific,Korthalsella breviarticulata (Tiegh.) Danser,accepted,Korthalsella breviarticulata (Tiegh.) Danser,Korthalsella breviarticulata,Species
scientific,Korthalsella disticha (Endl.) Engl.,accepted,Korthalsella disticha (Endl.) Engl.,Korthalsella disticha,Species
scientific,Korthalsella emersa Barlow,accepted,Korthalsella emersa Barlow,Korthalsella emersa,Species
scientific,Korthalsella grayi Barlow,accepted,Korthalsella grayi Barlow,Korthalsella grayi,Species
scientific,Korthalsella japonica (Thunb.) Engl.,accepted,Korthalsella japonica (Thunb.) Engl.,Korthalsella japonica,Species
scientific,Korthalsella japonica subsp. brassiana (Blakely ex C.T.White) Barlow,accepted,Korthalsella japonica subsp. brassiana (Blakely ex C.T.White) Barlow,Korthalsella japonica subsp. brassiana,Subspecies
scientific,Korthalsella leucothrix Barlow,accepted,Korthalsella leucothrix Barlow,Korthalsella leucothrix,Species
scientific,Korthalsella papuana Danser,accepted,Korthalsella papuana Danser,Korthalsella papuana,Species
scientific,Korthalsella rubra (Tiegh.) Engl.,accepted,Korthalsella rubra (Tiegh.) Engl.,Korthalsella rubra,Species
scientific,Korthalsella rubra subsp. geijericola Barlow,accepted,Korthalsella rubra subsp. geijericola Barlow,Korthalsella rubra subsp. geijericola,Subspecies
autonym,Korthalsella rubra (Tiegh.) Engl. subsp. rubra,accepted,Korthalsella rubra (Tiegh.) Engl. subsp. rubra,Korthalsella rubra subsp. rubra,Subspecies
scientific,Leptomeria acida R.Br.,accepted,Leptomeria acida R.Br.,Leptomeria acida,Species
scientific,Leptomeria aphylla R.Br.,accepted,Leptomeria aphylla R.Br.,Leptomeria aphylla,Species
scientific,Leptomeria axillaris R.Br.,accepted,Leptomeria axillaris R.Br.,Leptomeria axillaris,Species
scientific,Leptomeria cunninghamii Miq.,accepted,Leptomeria cunninghamii Miq.,Leptomeria cunninghamii,Species
scientific,Leptomeria dielsiana Pilg.,accepted,Leptomeria dielsiana Pilg.,Leptomeria dielsiana,Species
scientific,Leptomeria drupacea (Labill.) Druce,accepted,Leptomeria drupacea (Labill.) Druce,Leptomeria drupacea,Species
scientific,Leptomeria ellytes Lepschi,accepted,Leptomeria ellytes Lepschi,Leptomeria ellytes,Species
scientific,Leptomeria empetriformis Miq.,accepted,Leptomeria empetriformis Miq.,Leptomeria empetriformis,Species
scientific,Leptomeria ericoides Miq.,accepted,Leptomeria ericoides Miq.,Leptomeria ericoides,Species
scientific,Leptomeria furtiva Lepschi,accepted,Leptomeria furtiva Lepschi,Leptomeria furtiva,Species
scientific,Leptomeria glomerata F.Muell. ex Hook.f.,accepted,Leptomeria glomerata F.Muell. ex Hook.f.,Leptomeria glomerata,Species
scientific,Leptomeria lehmannii Miq.,accepted,Leptomeria lehmannii Miq.,Leptomeria lehmannii,Species
scientific,Leptomeria pachyclada Diels,accepted,Leptomeria pachyclada Diels,Leptomeria pachyclada,Species
scientific,Leptomeria pauciflora R.Br.,accepted,Leptomeria pauciflora R.Br.,Leptomeria pauciflora,Species
scientific,Leptomeria preissiana (Miq.) A.DC.,accepted,Leptomeria preissiana (Miq.) A.DC.,Leptomeria preissiana,Species
scientific,Leptomeria scrobiculata R.Br.,accepted,Leptomeria scrobiculata R.Br.,Leptomeria scrobiculata,Species
scientific,Leptomeria squarrulosa R.Br.,accepted,Leptomeria squarrulosa R.Br.,Leptomeria squarrulosa,Species
scientific,Notothixos cornifolius Oliv.,accepted,Notothixos cornifolius Oliv.,Notothixos cornifolius,Species
scientific,Notothixos incanus (Hook.) Oliv.,accepted,Notothixos incanus (Hook.) Oliv.,Notothixos incanus,Species
scientific,Notothixos leiophyllus K.Schum.,accepted,Notothixos leiophyllus K.Schum.,Notothixos leiophyllus,Species
scientific,Notothixos subaureus Oliv.,accepted,Notothixos subaureus Oliv.,Notothixos subaureus,Species
scientific,Omphacomeria acerba (R.Br.) A.DC.,accepted,Omphacomeria acerba (R.Br.) A.DC.,Omphacomeria acerba,Species
scientific,Santalum acuminatum (R.Br.) A.DC.,accepted,Santalum acuminatum (R.Br.) A.DC.,Santalum acuminatum,Species
scientific,Santalum album L.,accepted,Santalum album L.,Santalum album,Species
scientific,Santalum lanceolatum R.Br.,accepted,Santalum lanceolatum R.Br.,Santalum lanceolatum,Species
scientific,Santalum murrayanum (T.Mitch.) C.A.Gardner,accepted,Santalum murrayanum (T.Mitch.) C.A.Gardner,Santalum murrayanum,Species
scientific,Santalum obtusifolium R.Br.,accepted,Santalum obtusifolium R.Br.,Santalum obtusifolium,Species
scientific,Santalum spicatum (R.Br.) A.DC.,accepted,Santalum spicatum (R.Br.) A.DC.,Santalum spicatum,Species
scientific,Spirogardnera rubescens Stauffer,accepted,Spirogardnera rubescens Stauffer,Spirogardnera rubescens,Species
scientific,Thesium australe R.Br.,accepted,Thesium australe R.Br.,Thesium australe,Species
scientific,Viscum articulatum Burm.f.,accepted,Viscum articulatum Burm.f.,Viscum articulatum,Species
scientific,Viscum bancroftii Blakely,accepted,Viscum bancroftii Blakely,Viscum bancroftii,Species
scientific,Viscum ovalifolium DC.,accepted,Viscum ovalifolium DC.,Viscum ovalifolium,Species
scientific,Viscum whitei Blakely,accepted,Viscum whitei Blakely,Viscum whitei,Species
scientific,Viscum whitei subsp. flexicaule (Barlow) Barlow,accepted,Viscum whitei subsp. flexicaule (Barlow) Barlow,Viscum whitei subsp. flexicaule,Subspecies
autonym,Viscum whitei Blakely subsp. whitei,accepted,Viscum whitei Blakely subsp. whitei,Viscum whitei subsp. whitei,Subspecies
scientific,Angiopteris evecta (G.Forst.) Hoffm.,accepted,Angiopteris evecta (G.Forst.) Hoffm.,Angiopteris evecta,Species
scientific,Ptisana howeana (W.R.B.Oliv.) Murdock,accepted,Ptisana howeana (W.R.B.Oliv.) Murdock,Ptisana howeana,Species
scientific,Ptisana oreades (Domin) Murdock,accepted,Ptisana oreades (Domin) Murdock,Ptisana oreades,Species
